event_start,belief_time,source,cumulative_probability,event_value
2015-03-01 11:00:00+00:00,2015-02-27 15:00:00+00:00,Random forest,0.95,12.2808593725
2015-03-01 11:00:00+00:00,2015-02-27 16:00:00+00:00,Random forest,0.05,6.585214843999999
2015-03-01 11:00:00+00:00,2015-02-27 16:00:00+00:00,Random forest,0.5,8.974375000000006
2015-03-01 11:00:00+00:00,2015-02-27 16:00:00+00:00,Random forest,0.95,12.794804685
2015-03-01 11:00:00+00:00,2015-02-27 17:00:00+00:00,Random forest,0.05,6.707939453250001
2015-03-01 11:00:00+00:00,2015-02-27 17:00:00+00:00,Random forest,0.5,9.266375
2015-03-01 11:00:00+00:00,2015-02-27 17:00:00+00:00,Random forest,0.95,12.865748697499999
2015-03-01 11:00:00+00:00,2015-02-27 18:00:00+00:00,Random forest,0.05,6.989352213500001
2015-03-01 11:00:00+00:00,2015-02-27 18:00:00+00:00,Random forest,0.5,10.071421875000002
2015-03-01 11:00:00+00:00,2015-02-27 18:00:00+00:00,Random forest,0.95,14.2641829425
2015-03-01 11:00:00+00:00,2015-02-27 19:00:00+00:00,Random forest,0.05,6.876050223249999
2015-03-01 11:00:00+00:00,2015-02-27 19:00:00+00:00,Random forest,0.5,10.018609375000002
2015-03-01 11:00:00+00:00,2015-02-27 19:00:00+00:00,Random forest,0.95,15.638365885
2015-03-01 11:00:00+00:00,2015-02-27 20:00:00+00:00,Random forest,0.05,7.0010872395
2015-03-01 11:00:00+00:00,2015-02-27 20:00:00+00:00,Random forest,0.5,10.317140625
2015-03-01 11:00:00+00:00,2015-02-27 20:00:00+00:00,Random forest,0.95,15.5591862
2015-03-01 11:00:00+00:00,2015-02-27 21:00:00+00:00,Random forest,0.05,6.5750052085
2015-03-01 11:00:00+00:00,2015-02-27 21:00:00+00:00,Random forest,0.5,9.765890624999999
2015-03-01 11:00:00+00:00,2015-02-27 21:00:00+00:00,Random forest,0.95,16.714322915
2015-03-01 11:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.05,6.38190104175
2015-03-01 11:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.5,9.67490625
2015-03-01 11:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.95,13.2201171875
2015-03-01 11:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.05,7.1679296875
2015-03-01 11:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.5,9.464578125
2015-03-01 11:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.95,12.209973957499999
2015-03-01 11:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.05,6.8024739585
2015-03-01 11:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.5,9.163328125000003
2015-03-01 11:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.95,14.78776042
2015-03-01 11:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.05,7.20875976575
2015-03-01 11:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.5,10.053734375000001
2015-03-01 11:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.95,15.572760415000001
2015-03-01 11:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.05,6.495164062500001
2015-03-01 11:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.5,9.824281250000004
2015-03-01 11:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.95,15.5197870175
2015-03-01 11:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.05,6.436640625000001
2015-03-01 11:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.5,10.1368125
2015-03-01 11:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.95,16.24794401
2015-03-01 11:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.05,6.384153646
2015-03-01 11:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.5,10.055578125000004
2015-03-01 11:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.95,15.65429688
2015-03-01 11:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.05,5.200963541999999
2015-03-01 11:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.5,9.354062500000003
2015-03-01 11:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.95,15.3887109375
2015-03-01 11:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.05,6.32335937475
2015-03-01 11:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.5,9.038453125
2015-03-01 11:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.95,15.047701172499998
2015-03-01 11:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.05,6.52145507825
2015-03-01 11:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.5,9.611250000000005
2015-03-01 11:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.95,14.0553841125
2015-03-01 11:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.05,7.573531250249999
2015-03-01 11:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.5,10.345578125
2015-03-01 11:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.95,15.21011849
2015-03-01 11:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.05,6.627204427250001
2015-03-01 11:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.5,9.310828125
2015-03-01 11:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.95,15.2409895825
2015-03-01 11:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.05,8.177216797
2015-03-01 11:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.5,10.831906250000003
2015-03-01 11:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.95,15.3221354175
2015-03-01 11:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.05,8.676002603999999
2015-03-01 11:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.5,11.81525
2015-03-01 11:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.95,15.346458335000001
2015-03-01 11:00:00+00:00,2015-02-28 12:00:00+00:00,Random forest,0.05,8.471438802
2015-03-01 11:00:00+00:00,2015-02-28 12:00:00+00:00,Random forest,0.5,11.602218750000006
2015-03-01 11:00:00+00:00,2015-02-28 12:00:00+00:00,Random forest,0.95,15.395195315
2015-03-01 11:00:00+00:00,2015-02-28 13:00:00+00:00,Random forest,0.05,8.63358072925
2015-03-01 11:00:00+00:00,2015-02-28 13:00:00+00:00,Random forest,0.5,11.697031249999997
2015-03-01 11:00:00+00:00,2015-02-28 13:00:00+00:00,Random forest,0.95,15.142679685
2015-03-01 11:00:00+00:00,2015-02-28 14:00:00+00:00,Random forest,0.05,8.559725260499999
2015-03-01 11:00:00+00:00,2015-02-28 14:00:00+00:00,Random forest,0.5,11.434343750000004
2015-03-01 11:00:00+00:00,2015-02-28 14:00:00+00:00,Random forest,0.95,15.3261861975
2015-03-01 11:00:00+00:00,2015-02-28 15:00:00+00:00,Random forest,0.05,8.45966796875
2015-03-01 11:00:00+00:00,2015-02-28 15:00:00+00:00,Random forest,0.5,11.714125000000003
2015-03-01 11:00:00+00:00,2015-02-28 15:00:00+00:00,Random forest,0.95,15.292595052500001
2015-03-01 11:00:00+00:00,2015-02-28 16:00:00+00:00,Random forest,0.05,8.496627604250001
2015-03-01 11:00:00+00:00,2015-02-28 16:00:00+00:00,Random forest,0.5,11.423234375000005
2015-03-01 11:00:00+00:00,2015-02-28 16:00:00+00:00,Random forest,0.95,15.292089845
2015-03-01 11:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.05,8.457467447749998
2015-03-01 11:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.5,11.10028125
2015-03-01 11:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.95,15.46300716
2015-03-01 11:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.05,7.733828125
2015-03-01 11:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.5,10.63621875
2015-03-01 11:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.95,14.929610675
2015-03-01 11:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.05,8.41682552075
2015-03-01 11:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.5,10.511171875000002
2015-03-01 11:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.95,14.398476559999999
2015-03-01 11:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.05,8.409983073000001
2015-03-01 11:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.5,10.447093750000004
2015-03-01 11:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.95,14.392937499999999
2015-03-01 11:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.05,8.537402343750001
2015-03-01 11:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.5,10.586171875
2015-03-01 11:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.95,14.142723305
2015-03-01 11:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.05,8.334082682250001
2015-03-01 11:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.5,10.452953125
2015-03-01 11:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.95,14.5061848975
2015-03-01 11:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.05,8.3310535715
2015-03-01 11:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.5,10.527296875000001
2015-03-01 11:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.95,14.729428385000002
2015-03-01 11:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.05,8.0152233075
2015-03-01 11:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.5,10.626500000000002
2015-03-01 11:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.95,14.155966145
2015-03-01 11:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.05,8.31231445325
2015-03-01 11:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.5,10.388234374999998
2015-03-01 11:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.95,13.559934895
2015-03-01 11:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.05,8.937513672
2015-03-01 11:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.5,10.025421875
2015-03-01 11:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.95,13.7720429675
2015-03-01 11:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.05,9.01559570325
2015-03-01 11:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.5,10.067359375
2015-03-01 11:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.95,12.420240885
2015-03-01 11:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.05,8.768013021
2015-03-01 11:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.5,9.900578125000001
2015-03-01 11:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.95,12.565542965
2015-03-01 11:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.05,8.677421875
2015-03-01 11:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.5,9.865296875
2015-03-01 11:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.95,12.363802085000001
2015-03-01 11:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.05,7.261403645750001
2015-03-01 11:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.5,9.883593750000001
2015-03-01 11:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.95,11.453772135
2015-03-01 11:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.05,7.1164420575
2015-03-01 11:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.5,9.130359374999998
2015-03-01 11:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.95,10.6884244775
2015-03-01 11:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.05,7.02559570325
2015-03-01 11:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.5,8.666390624999998
2015-03-01 11:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.95,10.3518177075
2015-03-01 11:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.05,7.595881510500001
2015-03-01 11:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.5,9.047968749999999
2015-03-01 11:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.95,9.97408203
2015-03-01 11:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.05,8.35320898425
2015-03-01 11:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.5,8.883031250000002
2015-03-01 11:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.95,9.49976888
2015-03-01 11:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.05,8.45251236975
2015-03-01 11:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.5,8.621671875
2015-03-01 11:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.95,8.79389453125
2015-03-01 11:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.5,8.6234375
2015-03-01 12:00:00+00:00,2015-02-26 12:00:00+00:00,Random forest,0.05,9.18163671875
2015-03-01 12:00:00+00:00,2015-02-26 12:00:00+00:00,Random forest,0.5,11.874531250000002
2015-03-01 12:00:00+00:00,2015-02-26 12:00:00+00:00,Random forest,0.95,17.242265625
2015-03-01 12:00:00+00:00,2015-02-26 13:00:00+00:00,Random forest,0.05,8.79344010425
2015-03-01 12:00:00+00:00,2015-02-26 13:00:00+00:00,Random forest,0.5,11.640703125000002
2015-03-01 12:00:00+00:00,2015-02-26 13:00:00+00:00,Random forest,0.95,15.315837890000001
2015-03-01 12:00:00+00:00,2015-02-26 14:00:00+00:00,Random forest,0.05,8.73080403625
2015-03-01 12:00:00+00:00,2015-02-26 14:00:00+00:00,Random forest,0.5,12.006234374999998
2015-03-01 12:00:00+00:00,2015-02-26 14:00:00+00:00,Random forest,0.95,16.96498047
2015-03-01 12:00:00+00:00,2015-02-26 15:00:00+00:00,Random forest,0.05,8.960317708249999
2015-03-01 12:00:00+00:00,2015-02-26 15:00:00+00:00,Random forest,0.5,12.122203125000004
2015-03-01 12:00:00+00:00,2015-02-26 15:00:00+00:00,Random forest,0.95,17.307447915
2015-03-01 12:00:00+00:00,2015-02-26 16:00:00+00:00,Random forest,0.05,9.076101562249999
2015-03-01 12:00:00+00:00,2015-02-26 16:00:00+00:00,Random forest,0.5,12.48596875
2015-03-01 12:00:00+00:00,2015-02-26 16:00:00+00:00,Random forest,0.95,17.2328352875
2015-03-01 12:00:00+00:00,2015-02-26 17:00:00+00:00,Random forest,0.05,9.2053684895
2015-03-01 12:00:00+00:00,2015-02-26 17:00:00+00:00,Random forest,0.5,12.313875
2015-03-01 12:00:00+00:00,2015-02-26 17:00:00+00:00,Random forest,0.95,17.319153645
2015-03-01 12:00:00+00:00,2015-02-26 18:00:00+00:00,Random forest,0.05,8.76949609375
2015-03-01 12:00:00+00:00,2015-02-26 18:00:00+00:00,Random forest,0.5,12.648562499999997
2015-03-01 12:00:00+00:00,2015-02-26 18:00:00+00:00,Random forest,0.95,17.293255205
2015-03-01 12:00:00+00:00,2015-02-26 19:00:00+00:00,Random forest,0.05,8.874217447749999
2015-03-01 12:00:00+00:00,2015-02-26 19:00:00+00:00,Random forest,0.5,12.392390624999999
2015-03-01 12:00:00+00:00,2015-02-26 19:00:00+00:00,Random forest,0.95,17.2936406275
2015-03-01 12:00:00+00:00,2015-02-26 20:00:00+00:00,Random forest,0.05,8.5188971355
2015-03-01 12:00:00+00:00,2015-02-26 20:00:00+00:00,Random forest,0.5,12.529328125000003
2015-03-01 12:00:00+00:00,2015-02-26 20:00:00+00:00,Random forest,0.95,17.3136328125
2015-03-01 12:00:00+00:00,2015-02-26 21:00:00+00:00,Random forest,0.05,8.95673828125
2015-03-01 12:00:00+00:00,2015-02-26 21:00:00+00:00,Random forest,0.5,12.399765625
2015-03-01 12:00:00+00:00,2015-02-26 21:00:00+00:00,Random forest,0.95,17.3063541675
2015-03-01 12:00:00+00:00,2015-02-26 22:00:00+00:00,Random forest,0.05,8.5786160715
2015-03-01 12:00:00+00:00,2015-02-26 22:00:00+00:00,Random forest,0.5,12.860828125000005
2015-03-01 12:00:00+00:00,2015-02-26 22:00:00+00:00,Random forest,0.95,17.2896875
2015-03-01 12:00:00+00:00,2015-02-26 23:00:00+00:00,Random forest,0.05,8.247321614499999
2015-03-01 12:00:00+00:00,2015-02-26 23:00:00+00:00,Random forest,0.5,12.441093750000004
2015-03-01 12:00:00+00:00,2015-02-26 23:00:00+00:00,Random forest,0.95,17.2787942725
2015-03-01 12:00:00+00:00,2015-02-27 00:00:00+00:00,Random forest,0.05,7.34402734375
2015-03-01 12:00:00+00:00,2015-02-27 00:00:00+00:00,Random forest,0.5,12.075109375000007
2015-03-01 12:00:00+00:00,2015-02-27 00:00:00+00:00,Random forest,0.95,17.2991015625
2015-03-01 12:00:00+00:00,2015-02-27 01:00:00+00:00,Random forest,0.05,7.75073958325
2015-03-01 12:00:00+00:00,2015-02-27 01:00:00+00:00,Random forest,0.5,12.327421874999995
2015-03-01 12:00:00+00:00,2015-02-27 01:00:00+00:00,Random forest,0.95,17.128226565
2015-03-01 12:00:00+00:00,2015-02-27 02:00:00+00:00,Random forest,0.05,6.5471744795
2015-03-01 12:00:00+00:00,2015-02-27 02:00:00+00:00,Random forest,0.5,12.486453124999999
2015-03-01 12:00:00+00:00,2015-02-27 02:00:00+00:00,Random forest,0.95,17.30739583
2015-03-01 12:00:00+00:00,2015-02-27 03:00:00+00:00,Random forest,0.05,6.46896484375
2015-03-01 12:00:00+00:00,2015-02-27 03:00:00+00:00,Random forest,0.5,11.708468750000002
2015-03-01 12:00:00+00:00,2015-02-27 03:00:00+00:00,Random forest,0.95,17.2566953125
2015-03-01 12:00:00+00:00,2015-02-27 04:00:00+00:00,Random forest,0.05,6.320046875
2015-03-01 12:00:00+00:00,2015-02-27 04:00:00+00:00,Random forest,0.5,10.922625000000004
2015-03-01 12:00:00+00:00,2015-02-27 04:00:00+00:00,Random forest,0.95,16.439541015000003
2015-03-01 12:00:00+00:00,2015-02-27 05:00:00+00:00,Random forest,0.05,6.6510989585
2015-03-01 12:00:00+00:00,2015-02-27 05:00:00+00:00,Random forest,0.5,11.155093750000002
2015-03-01 12:00:00+00:00,2015-02-27 05:00:00+00:00,Random forest,0.95,16.502373045000002
2015-03-01 12:00:00+00:00,2015-02-27 06:00:00+00:00,Random forest,0.05,7.69506705725
2015-03-01 12:00:00+00:00,2015-02-27 06:00:00+00:00,Random forest,0.5,11.5343125
2015-03-01 12:00:00+00:00,2015-02-27 06:00:00+00:00,Random forest,0.95,15.67565755
2015-03-01 12:00:00+00:00,2015-02-27 07:00:00+00:00,Random forest,0.05,7.646445312500001
2015-03-01 12:00:00+00:00,2015-02-27 07:00:00+00:00,Random forest,0.5,11.485375
2015-03-01 12:00:00+00:00,2015-02-27 07:00:00+00:00,Random forest,0.95,16.2817057275
2015-03-01 12:00:00+00:00,2015-02-27 08:00:00+00:00,Random forest,0.05,7.889033668
2015-03-01 12:00:00+00:00,2015-02-27 08:00:00+00:00,Random forest,0.5,10.814140625000004
2015-03-01 12:00:00+00:00,2015-02-27 08:00:00+00:00,Random forest,0.95,16.3468880175
2015-03-01 12:00:00+00:00,2015-02-27 09:00:00+00:00,Random forest,0.05,7.1526640624999995
2015-03-01 12:00:00+00:00,2015-02-27 09:00:00+00:00,Random forest,0.5,11.144812500000006
2015-03-01 12:00:00+00:00,2015-02-27 09:00:00+00:00,Random forest,0.95,16.2815885425
2015-03-01 12:00:00+00:00,2015-02-27 10:00:00+00:00,Random forest,0.05,7.1923125
2015-03-01 12:00:00+00:00,2015-02-27 10:00:00+00:00,Random forest,0.5,10.934312500000004
2015-03-01 12:00:00+00:00,2015-02-27 10:00:00+00:00,Random forest,0.95,16.39423828
2015-03-01 12:00:00+00:00,2015-02-27 11:00:00+00:00,Random forest,0.05,7.46620117225
2015-03-01 12:00:00+00:00,2015-02-27 11:00:00+00:00,Random forest,0.5,10.837562500000004
2015-03-01 12:00:00+00:00,2015-02-27 11:00:00+00:00,Random forest,0.95,16.7382044275
2015-03-01 12:00:00+00:00,2015-02-27 12:00:00+00:00,Random forest,0.05,7.2740605469999995
2015-03-01 12:00:00+00:00,2015-02-27 12:00:00+00:00,Random forest,0.5,10.374218750000004
2015-03-01 12:00:00+00:00,2015-02-27 12:00:00+00:00,Random forest,0.95,16.054421875000003
2015-03-01 12:00:00+00:00,2015-02-27 13:00:00+00:00,Random forest,0.05,7.1527343752500006
2015-03-01 12:00:00+00:00,2015-02-27 13:00:00+00:00,Random forest,0.5,10.559828125000003
2015-03-01 12:00:00+00:00,2015-02-27 13:00:00+00:00,Random forest,0.95,16.214928385
2015-03-01 12:00:00+00:00,2015-02-27 14:00:00+00:00,Random forest,0.05,6.719427082999999
2015-03-01 12:00:00+00:00,2015-02-27 14:00:00+00:00,Random forest,0.5,9.778015625000002
2015-03-01 12:00:00+00:00,2015-02-27 14:00:00+00:00,Random forest,0.95,15.471998697500002
2015-03-01 12:00:00+00:00,2015-02-27 15:00:00+00:00,Random forest,0.05,7.1079947914999995
2015-03-01 12:00:00+00:00,2015-02-27 15:00:00+00:00,Random forest,0.5,10.197453125000004
2015-03-01 12:00:00+00:00,2015-02-27 15:00:00+00:00,Random forest,0.95,14.5737597675
2015-03-01 12:00:00+00:00,2015-02-27 16:00:00+00:00,Random forest,0.05,6.98339583325
2015-03-01 12:00:00+00:00,2015-02-27 16:00:00+00:00,Random forest,0.5,10.105906250000004
2015-03-01 12:00:00+00:00,2015-02-27 16:00:00+00:00,Random forest,0.95,15.824326822499998
2015-03-01 12:00:00+00:00,2015-02-27 17:00:00+00:00,Random forest,0.05,6.85212499975
2015-03-01 12:00:00+00:00,2015-02-27 17:00:00+00:00,Random forest,0.5,10.179953125000008
2015-03-01 12:00:00+00:00,2015-02-27 17:00:00+00:00,Random forest,0.95,15.752177735
2015-03-01 12:00:00+00:00,2015-02-27 18:00:00+00:00,Random forest,0.05,7.0993359375
2015-03-01 12:00:00+00:00,2015-02-27 18:00:00+00:00,Random forest,0.5,10.023796875000004
2015-03-01 12:00:00+00:00,2015-02-27 18:00:00+00:00,Random forest,0.95,15.943904077500001
2015-03-01 12:00:00+00:00,2015-02-27 19:00:00+00:00,Random forest,0.05,7.191914062
2015-03-01 12:00:00+00:00,2015-02-27 19:00:00+00:00,Random forest,0.5,10.647234375000002
2015-03-01 12:00:00+00:00,2015-02-27 19:00:00+00:00,Random forest,0.95,15.7218931375
2015-03-01 12:00:00+00:00,2015-02-27 20:00:00+00:00,Random forest,0.05,7.43308072925
2015-03-01 12:00:00+00:00,2015-02-27 20:00:00+00:00,Random forest,0.5,10.513390625
2015-03-01 12:00:00+00:00,2015-02-27 20:00:00+00:00,Random forest,0.95,16.541921875
2015-03-01 12:00:00+00:00,2015-02-27 21:00:00+00:00,Random forest,0.05,7.40785156225
2015-03-01 12:00:00+00:00,2015-02-27 21:00:00+00:00,Random forest,0.5,10.547328125000002
2015-03-01 12:00:00+00:00,2015-02-27 21:00:00+00:00,Random forest,0.95,15.7182291625
2015-03-01 12:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.05,7.2919817707500005
2015-03-01 12:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.5,10.004249999999997
2015-03-01 12:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.95,14.3863111975
2015-03-01 12:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.05,7.25674479175
2015-03-01 12:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.5,9.789734374999998
2015-03-01 12:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.95,12.2187832025
2015-03-01 12:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.05,7.5517333985
2015-03-01 12:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.5,9.922718750000001
2015-03-01 12:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.95,13.170781250000001
2015-03-01 12:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.05,7.13688802075
2015-03-01 12:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.5,9.602078125000004
2015-03-01 12:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.95,15.3667187475
2015-03-01 12:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.05,7.877049107000001
2015-03-01 12:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.5,10.551609375000002
2015-03-01 12:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.95,16.0107018225
2015-03-01 12:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.05,7.05100585975
2015-03-01 12:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.5,10.050984375000002
2015-03-01 12:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.95,16.0478041275
2015-03-01 12:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.05,6.584895832999999
2015-03-01 12:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.5,10.040546875
2015-03-01 12:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.95,16.847265625000002
2015-03-01 12:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.05,6.32625
2015-03-01 12:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.5,9.600875000000004
2015-03-01 12:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.95,15.8026523425
2015-03-01 12:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.05,4.90125
2015-03-01 12:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.5,9.359125
2015-03-01 12:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.95,15.526109372499999
2015-03-01 12:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.05,6.5287890622499996
2015-03-01 12:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.5,9.3829375
2015-03-01 12:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.95,15.4180768225
2015-03-01 12:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.05,8.352470703000002
2015-03-01 12:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.5,10.968062500000006
2015-03-01 12:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.95,15.8396516925
2015-03-01 12:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.05,7.699438151
2015-03-01 12:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.5,10.114859374999998
2015-03-01 12:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.95,14.879891090000001
2015-03-01 12:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.05,8.72460286475
2015-03-01 12:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.5,11.117999999999999
2015-03-01 12:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.95,15.4353831825
2015-03-01 12:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.05,8.97375465025
2015-03-01 12:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.5,12.96865625
2015-03-01 12:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.95,15.7141959625
